observation_date,NASDAQCOM
2013-10-18,3914.280
2013-10-21,3920.050
2013-10-22,3929.570
2013-10-23,3907.070
2013-10-24,3928.960
2013-10-25,3943.360
2013-10-28,3940.130
2013-10-29,3952.340
2013-10-30,3930.620
2013-10-31,3919.710
2013-11-01,3922.040
2013-11-04,3936.590
2013-11-05,3939.860
2013-11-06,3931.950
2013-11-07,3857.330
2013-11-08,3919.230
2013-11-11,3919.790
2013-11-12,3919.920
2013-11-13,3965.580
2013-11-14,3972.740
2013-11-15,3985.970
2013-11-18,3949.070
2013-11-19,3931.550
2013-11-20,3921.270
2013-11-21,3969.150
2013-11-22,3991.650
2013-11-25,3994.570
2013-11-26,4017.750
2013-11-27,4044.750
2013-11-28,
2013-11-29,4059.890
2013-12-02,4045.260
2013-12-03,4037.200
2013-12-04,4038.000
2013-12-05,4033.160
2013-12-06,4062.520
2013-12-09,4068.750
2013-12-10,4060.490
2013-12-11,4003.810
2013-12-12,3998.400
2013-12-13,4000.980
2013-12-16,4029.520
2013-12-17,4023.680
2013-12-18,4070.060
2013-12-19,4058.130
2013-12-20,4104.740
2013-12-23,4148.900
2013-12-24,4155.420
2013-12-25,
2013-12-26,4167.180
2013-12-27,4156.590
2013-12-30,4154.200
2013-12-31,4176.590
2014-01-01,
2014-01-02,4143.070
2014-01-03,4131.910
2014-01-06,4113.680
2014-01-07,4153.180
2014-01-08,4165.610
2014-01-09,4156.190
2014-01-10,4174.660
2014-01-13,4113.300
2014-01-14,4183.020
2014-01-15,4214.880
2014-01-16,4218.690
2014-01-17,4197.580
2014-01-20,
2014-01-21,4225.760
2014-01-22,4243.000
2014-01-23,4218.870
2014-01-24,4128.170
2014-01-27,4083.610
2014-01-28,4097.960
2014-01-29,4051.430
2014-01-30,4123.130
2014-01-31,4103.880
2014-02-03,3996.960
2014-02-04,4031.520
2014-02-05,4011.550
2014-02-06,4057.120
2014-02-07,4125.860
2014-02-10,4148.170
2014-02-11,4191.040
2014-02-12,4201.290
2014-02-13,4240.670
2014-02-14,4244.030
2014-02-17,
2014-02-18,4272.780
2014-02-19,4237.950
2014-02-20,4267.550
2014-02-21,4263.410
2014-02-24,4292.970
2014-02-25,4287.590
2014-02-26,4292.060
2014-02-27,4318.930
2014-02-28,4308.120
2014-03-03,4277.300
2014-03-04,4351.970
2014-03-05,4357.970
2014-03-06,4352.130
2014-03-07,4336.220
2014-03-10,4334.450
2014-03-11,4307.190
2014-03-12,4323.330
2014-03-13,4260.420
2014-03-14,4245.400
2014-03-17,4279.950
2014-03-18,4333.310
2014-03-19,4307.600
2014-03-20,4319.290
2014-03-21,4276.790
2014-03-24,4226.390
2014-03-25,4234.270
2014-03-26,4173.580
2014-03-27,4151.230
2014-03-28,4155.760
2014-03-31,4198.990
2014-04-01,4268.040
2014-04-02,4276.460
2014-04-03,4237.740
2014-04-04,4127.730
2014-04-07,4079.750
2014-04-08,4112.990
2014-04-09,4183.900
2014-04-10,4054.110
2014-04-11,3999.730
2014-04-14,4022.690
2014-04-15,4034.160
2014-04-16,4086.230
2014-04-17,4095.520
2014-04-18,
2014-04-21,4121.550
2014-04-22,4161.460
2014-04-23,4126.970
2014-04-24,4148.340
2014-04-25,4075.560
2014-04-28,4074.400
2014-04-29,4103.540
2014-04-30,4114.560
2014-05-01,4127.450
2014-05-02,4123.900
2014-05-05,4138.060
2014-05-06,4080.760
2014-05-07,4067.670
2014-05-08,4051.500
2014-05-09,4071.870
2014-05-12,4143.860
2014-05-13,4130.170
2014-05-14,4100.630
2014-05-15,4069.290
2014-05-16,4090.590
2014-05-19,4125.820
2014-05-20,4096.890
2014-05-21,4131.540
2014-05-22,4154.340
2014-05-23,4185.810
2014-05-26,
2014-05-27,4237.070
2014-05-28,4225.070
2014-05-29,4247.950
2014-05-30,4242.620
2014-06-02,4237.200
2014-06-03,4234.080
2014-06-04,4251.640
2014-06-05,4296.230
2014-06-06,4321.400
2014-06-09,4336.240
2014-06-10,4338.000
2014-06-11,4331.930
2014-06-12,4297.630
2014-06-13,4310.650
2014-06-16,4321.110
2014-06-17,4337.230
2014-06-18,4362.840
2014-06-19,4359.330
2014-06-20,4368.040
2014-06-23,4368.680
2014-06-24,4350.360
2014-06-25,4379.760
2014-06-26,4379.050
2014-06-27,4397.930
2014-06-30,4408.180
2014-07-01,4458.650
2014-07-02,4457.730
2014-07-03,4485.930
2014-07-04,
2014-07-07,4451.530
2014-07-08,4391.460
2014-07-09,4419.030
2014-07-10,4396.200
2014-07-11,4415.490
2014-07-14,4440.420
2014-07-15,4416.390
2014-07-16,4425.970
2014-07-17,4363.450
2014-07-18,4432.150
2014-07-21,4424.700
2014-07-22,4456.020
2014-07-23,4473.700
2014-07-24,4472.110
2014-07-25,4449.560
2014-07-28,4444.910
2014-07-29,4442.700
2014-07-30,4462.900
2014-07-31,4369.770
2014-08-01,4352.640
2014-08-04,4383.890
2014-08-05,4352.840
2014-08-06,4355.050
2014-08-07,4334.970
2014-08-08,4370.900
2014-08-11,4401.330
2014-08-12,4389.250
2014-08-13,4434.130
2014-08-14,4453.000
2014-08-15,4464.930
2014-08-18,4508.310
2014-08-19,4527.510
2014-08-20,4526.480
2014-08-21,4532.100
2014-08-22,4538.550
2014-08-25,4557.350
2014-08-26,4570.640
2014-08-27,4569.620
2014-08-28,4557.690
2014-08-29,4580.270
2014-09-01,
2014-09-02,4598.190
2014-09-03,4572.570
2014-09-04,4562.290
2014-09-05,4582.900
2014-09-08,4592.290
2014-09-09,4552.290
2014-09-10,4586.520
2014-09-11,4591.810
2014-09-12,4567.600
2014-09-15,4518.900
2014-09-16,4552.760
2014-09-17,4562.190
2014-09-18,4593.430
2014-09-19,4579.790
2014-09-22,4527.690
2014-09-23,4508.690
2014-09-24,4555.220
2014-09-25,4466.750
2014-09-26,4512.190
2014-09-29,4505.850
2014-09-30,4493.390
2014-10-01,4422.090
2014-10-02,4430.190
2014-10-03,4475.620
2014-10-06,4454.800
2014-10-07,4385.200
2014-10-08,4468.590
2014-10-09,4378.340
2014-10-10,4276.240
2014-10-13,4213.660
2014-10-14,4227.170
2014-10-15,4215.320
2014-10-16,4217.390
2014-10-17,4258.440
2014-10-20,4316.070
2014-10-21,4419.480
2014-10-22,4382.850
2014-10-23,4452.790
2014-10-24,4483.720
2014-10-27,4485.930
2014-10-28,4564.290
2014-10-29,4549.230
2014-10-30,4566.140
2014-10-31,4630.740
2014-11-03,4638.910
2014-11-04,4623.640
2014-11-05,4620.720
2014-11-06,4638.470
2014-11-07,4632.530
2014-11-10,4651.620
2014-11-11,4660.560
2014-11-12,4675.130
2014-11-13,4680.140
2014-11-14,4688.540
2014-11-17,4671.000
2014-11-18,4702.440
2014-11-19,4675.710
2014-11-20,4701.870
2014-11-21,4712.970
2014-11-24,4754.890
2014-11-25,4758.250
2014-11-26,4787.320
2014-11-27,
2014-11-28,4791.630
2014-12-01,4727.350
2014-12-02,4755.810
2014-12-03,4774.470
2014-12-04,4769.440
2014-12-05,4780.760
2014-12-08,4740.690
2014-12-09,4766.470
2014-12-10,4684.030
2014-12-11,4708.160
2014-12-12,4653.600
2014-12-15,4605.160
2014-12-16,4547.830
2014-12-17,4644.310
2014-12-18,4748.400
2014-12-19,4765.380
2014-12-22,4781.420
2014-12-23,4765.420
2014-12-24,4773.470
2014-12-25,
2014-12-26,4806.860
2014-12-29,4806.910
2014-12-30,4777.440
2014-12-31,4736.050
2015-01-01,
2015-01-02,4726.810
2015-01-05,4652.570
2015-01-06,4592.740
2015-01-07,4650.470
2015-01-08,4736.190
2015-01-09,4704.070
2015-01-12,4664.710
2015-01-13,4661.500
2015-01-14,4639.320
2015-01-15,4570.820
2015-01-16,4634.380
2015-01-19,
2015-01-20,4654.850
2015-01-21,4667.420
2015-01-22,4750.400
2015-01-23,4757.880
2015-01-26,4771.760
2015-01-27,4681.500
2015-01-28,4637.990
2015-01-29,4683.410
2015-01-30,4635.240
2015-02-02,4676.690
2015-02-03,4727.740
2015-02-04,4716.700
2015-02-05,4765.100
2015-02-06,4744.400
2015-02-09,4726.010
2015-02-10,4787.640
2015-02-11,4801.180
2015-02-12,4857.610
2015-02-13,4893.840
2015-02-16,
2015-02-17,4899.270
2015-02-18,4906.360
2015-02-19,4924.700
2015-02-20,4955.970
2015-02-23,4960.970
2015-02-24,4968.120
2015-02-25,4967.140
2015-02-26,4987.890
2015-02-27,4963.530
2015-03-02,5008.100
2015-03-03,4979.900
2015-03-04,4967.140
2015-03-05,4982.810
2015-03-06,4927.370
2015-03-09,4942.440
2015-03-10,4859.790
2015-03-11,4849.940
2015-03-12,4893.290
2015-03-13,4871.760
2015-03-16,4929.510
2015-03-17,4937.430
2015-03-18,4982.830
2015-03-19,4992.380
2015-03-20,5026.420
2015-03-23,5010.970
2015-03-24,4994.730
2015-03-25,4876.520
2015-03-26,4863.360
2015-03-27,4891.220
2015-03-30,4947.440
2015-03-31,4900.880
2015-04-01,4880.230
2015-04-02,4886.940
2015-04-03,
2015-04-06,4917.320
2015-04-07,4910.230
2015-04-08,4950.820
2015-04-09,4974.560
2015-04-10,4995.980
2015-04-13,4988.250
2015-04-14,4977.290
2015-04-15,5011.020
2015-04-16,5007.790
2015-04-17,4931.810
2015-04-20,4994.600
2015-04-21,5014.100
2015-04-22,5035.170
2015-04-23,5056.060
2015-04-24,5092.080
2015-04-27,5060.250
2015-04-28,5055.420
2015-04-29,5023.640
2015-04-30,4941.420
2015-05-01,5005.390
2015-05-04,5016.930
2015-05-05,4939.330
2015-05-06,4919.640
2015-05-07,4945.540
2015-05-08,5003.550
2015-05-11,4993.570
2015-05-12,4976.190
2015-05-13,4981.690
2015-05-14,5050.800
2015-05-15,5048.290
2015-05-18,5078.440
2015-05-19,5070.030
2015-05-20,5071.740
2015-05-21,5090.790
2015-05-22,5089.360
2015-05-25,
2015-05-26,5032.750
2015-05-27,5106.590
2015-05-28,5097.980
2015-05-29,5070.030
2015-06-01,5082.930
2015-06-02,5076.520
2015-06-03,5099.230
2015-06-04,5059.120
2015-06-05,5068.460
2015-06-08,5021.630
2015-06-09,5013.870
2015-06-10,5076.690
2015-06-11,5082.510
2015-06-12,5051.100
2015-06-15,5029.970
2015-06-16,5055.550
2015-06-17,5064.880
2015-06-18,5132.950
2015-06-19,5117.000
2015-06-22,5153.970
2015-06-23,5160.090
2015-06-24,5122.410
2015-06-25,5112.190
2015-06-26,5080.510
2015-06-29,4958.470
2015-06-30,4986.870
2015-07-01,5013.120
2015-07-02,5009.210
2015-07-03,
2015-07-06,4991.940
2015-07-07,4997.460
2015-07-08,4909.760
2015-07-09,4922.400
2015-07-10,4997.700
2015-07-13,5071.510
2015-07-14,5104.890
2015-07-15,5098.940
2015-07-16,5163.180
2015-07-17,5210.140
2015-07-20,5218.860
2015-07-21,5208.120
2015-07-22,5171.770
2015-07-23,5146.410
2015-07-24,5088.630
2015-07-27,5039.780
2015-07-28,5089.210
2015-07-29,5111.730
2015-07-30,5128.780
2015-07-31,5128.280
2015-08-03,5115.380
2015-08-04,5105.550
2015-08-05,5139.940
2015-08-06,5056.440
2015-08-07,5043.540
2015-08-10,5101.800
2015-08-11,5036.790
2015-08-12,5044.390
2015-08-13,5033.560
2015-08-14,5048.240
2015-08-17,5091.700
2015-08-18,5059.350
2015-08-19,5019.050
2015-08-20,4877.490
2015-08-21,4706.040
2015-08-24,4526.250
2015-08-25,4506.490
2015-08-26,4697.540
2015-08-27,4812.710
2015-08-28,4828.320
2015-08-31,4776.510
2015-09-01,4636.100
2015-09-02,4749.980
2015-09-03,4733.500
2015-09-04,4683.920
2015-09-07,
2015-09-08,4811.930
2015-09-09,4756.530
2015-09-10,4796.250
2015-09-11,4822.340
2015-09-14,4805.760
2015-09-15,4860.520
2015-09-16,4889.240
2015-09-17,4893.950
2015-09-18,4827.230
2015-09-21,4828.950
2015-09-22,4756.720
2015-09-23,4752.740
2015-09-24,4734.480
2015-09-25,4686.500
2015-09-28,4543.970
2015-09-29,4517.320
2015-09-30,4620.160
2015-10-01,4627.080
2015-10-02,4707.780
2015-10-05,4781.260
2015-10-06,4748.360
2015-10-07,4791.150
2015-10-08,4810.790
2015-10-09,4830.470
2015-10-12,4838.640
